0
0
1
1
1
1
2
1
2
2
1
2
10
11
11
10
9
9
10
1
10
1
10
10
12
11
12
12
9
12
10
14
12
2
10
10
6
10
15
1
10
9
1
13
10
14
10
10
2
15
8
9
13
9
1
10
11
13
10
12
10
12
1
4
1
15
11
14
12
1
8
1
12
9
14
8
9
13
10
1
11
11
10
12
8
10
12
12
14
10
11
15
1
11
1
9
9
9
14
10
10
2
6
10
12
2
12
12
15
1
1
10
9
14
12
15
1
8
12
8
8
10
10
12
12
14
11
9
12
10
13
11
8
14
13
10
12
8
10
8
8
14
14
10
13
3
13
5
11
10
9
2
11
10
1
2
11
10
14
11
2
2
2
10
10
6
13
13
11
13
10
9
12
12
4
4
13
3
3
11
12
13
1
5
15
9
12
13
12
1
11
13
13
13
11
12
11
14
10
12
10
9
10
10
10
10
11
3
11
13
13
9
5
9
5
1
5
5
12
11
5
5
10
11
10
10
11
12
9
13
11
11
13
9
9
9
1
1
11
3
11
11
11
11
2
11
10
1
10
10
1
9
Restart 0
0
0
0
2
8
6
4
1
14
13
11
13
12
10
1
11
9
11
10
10
2
9
9
9
9
9
12
11
13
13
10
5
11
9
9
12
11
1
11
3
11
11
11
11
3
11
12
11
2
10
12
12
12
15
11
14
2
10
10
10
10
12
6
12
15
8
1
8
8
12
4
10
12
11
15
14
10
12
10
10
10
13
10
10
11
6
10
2
10
10
6
2
13
11
11
2
2
10
10
2
6
11
11
11
11
13
1
5
15
13
13
14
10
10
12
13
6
12
6
15
12
12
8
14
13
13
8
11
10
10
13
12
8
14
14
9
10
11
14
11
10
2
9
9
9
11
1
9
9
1
11
11
3
15
11
9
1
1
12
13
12
12
13
13
1
9
10
12
9
8
1
1
13
13
14
1
12
11
10
9
9
13
11
10
1
12
8
13
12
1
11
13
12
12
13
3
13
13
12
4
12
11
11
10
9
13
15
14
15
10
9
10
11
1
10
12
12
12
12
9
12
12
1
1
10
12
14
13
11
10
6
2
2
2
2
10
10
11
11
6
6
2
10
11
10
2
10
10
6
15
8
1
11
8
10
10
9
14
9
8
8
11
13
11
11
12
12
13
5
1
9
9
9
1
11
9
12
12
4
1
10
15
8
13
12
12
9
9
9
9
12
9
12
10
2
14
11
15
14
12
10
14
11
2
11
11
9
11
11
10
2
2
11
3
11
11
1
3
3
3
9
11
3
9
11
3
13
13
1
5
9
10
5
1
12
12
5
5
15
8
12
14
2
11
15
10
10
13
8
1
12
13
9
13
8
14
2
12
10
10
12
2
12
4
12
12
13
11
12
11
11
11
11
15
9
14
10
9
11
13
12
4
12
12
1
11
12
14
12
15
12
13
10
12
1
1
13
5
14
6
6
10
10
11
12
12
10
10
12
11
11
10
11
10
10
13
12
12
11
12
12
1
9
11
10
10
1
1
2
10
2
13
9
1
11
11
9
3
9
15
10
14
10
10
11
12
9
1
15
14
8
12
1
13
10
13
13
15
11
8
1
9
12
13
12
8
9
9
12
9
10
13
5
13
11
5
13
15
1
9
9
9
12
1
12
11
10
14
6
15
11
13
8
9
12
8
9
10
13
10
14
11
Restart 1
